EVI,NDVI,elevation,label,loss_year,mean_temp,slope,total_precip,longitude,latitude,year,NDVI_lag1,NDVI_roll3,NDVI_delta
2.556077365136254,0.27602991461753845,41,0,12,297.1662653942935,0.6569598317146301,3.7001441064288514,89.9370804578362,26.165678438191364,2020,0.3365379273891449,0.29846031467119855,-0.060508012771606445
2.1313331837634584,0.2517762780189514,41,0,12,297.48390461486196,0.6569598317146301,2.8630294457706427,89.9370804578362,26.165678438191364,2021,0.27602991461753845,0.2881147066752116,-0.024253636598587036
2.512303299106872,0.3146161437034607,41,0,12,297.07323908991407,0.6569598317146301,3.787174566705911,89.9370804578362,26.165678438191364,2022,0.2517762780189514,0.2808074454466502,0.06283986568450928
2.626552053486151,0.3008808195590973,41,0,12,297.8298917152711,0.6569598317146301,3.3744570774046565,89.9370804578362,26.165678438191364,2023,0.3146161437034607,0.2890910804271698,-0.013735324144363403
1.2369048278920238,0.1980680227279663,51,0,10,296.63413631614515,0.05796816572546959,4.412364085848182,89.9370804578362,26.448647752689013,2015,,0.1980680227279663,
1.4863270777479891,0.22110553085803986,51,0,10,297.05719015252254,0.05796816572546959,3.280490524272974,89.9370804578362,26.448647752689013,2016,0.1980680227279663,0.20958677679300308,0.023037508130073547
1.2140827281338806,0.1957423985004425,51,0,10,296.75283850685975,0.05796816572546959,4.024133649764494,89.9370804578362,26.448647752689013,2017,0.22110553085803986,0.20497198402881622,-0.02536313235759735
1.434573284280329,0.2372598797082901,51,0,10,296.6779132746779,0.05796816572546959,2.786918475237762,89.9370804578362,26.448647752689013,2018,0.1957423985004425,0.21803593635559082,0.041517481207847595
1.7081565955079618,0.25123366713523865,51,0,10,296.8657002682612,0.05796816572546959,4.2476917455048735,89.9370804578362,26.448647752689013,2019,0.2372598797082901,0.22807864844799042,0.013973787426948547
1.475165280855321,0.22459563612937927,51,0,10,296.71237719358083,0.05796816572546959,3.9568812641312974,89.9370804578362,26.448647752689013,2020,0.25123366713523865,0.23769639432430267,-0.026638031005859375
1.3428303754009834,0.205320805311203,51,0,10,296.9131359830654,0.05796816572546959,3.000848005774877,89.9370804578362,26.448647752689013,2021,0.22459563612937927,0.2270500361919403,-0.01927483081817627
1.422266496354114,0.21872088313102722,51,0,10,296.53444397890195,0.05796816572546959,3.7487274325091526,89.9370804578362,26.448647752689013,2022,0.205320805311203,0.21621244152386984,0.013400077819824219
1.372119752613431,0.21914257109165192,51,0,10,297.24043947886963,0.05796816572546959,3.5386264336315776,89.9370804578362,26.448647752689013,2023,0.21872088313102722,0.21439475317796072,0.0004216879606246948
2.4691669469671487,0.2761160135269165,48,1,23,297.023644575761,0.26475244760513306,3.8420330724317715,89.95055518709799,26.156695285350168,2022,,0.2761160135269165,
2.605162843492056,0.3296359181404114,54,1,23,297.023644575761,0.2584369480609894,3.8420330724317715,89.95055518709799,26.206102625976744,2022,,0.3296359181404114,
1.6920834901349595,0.25589725375175476,48,0,12,297.1033026188302,0.2604616582393646,4.559432362849563,89.95055518709799,26.25101839018272,2015,,0.25589725375175476,
1.5646172514915562,0.24674081802368164,48,0,12,297.5557975230207,0.2604616582393646,3.363093412618692,89.95055518709799,26.25101839018272,2016,0.25589725375175476,0.2513190358877182,-0.00915643572807312
1.7995104413677043,0.25435858964920044,48,0,12,297.265779349657,0.2604616582393646,4.294941497145132,89.95055518709799,26.25101839018272,2017,0.24674081802368164,0.25233222047487897,0.007617771625518799
1.668016148612144,0.2516169250011444,48,0,12,297.1831620606002,0.2604616582393646,2.9289283444556347,89.95055518709799,26.25101839018272,2018,0.25435858964920044,0.2509054442246755,-0.0027416646480560303
2.0421948423073575,0.2731271982192993,54,1,23,297.2567425744081,0.1327393651008606,3.051412339571378,89.9460636106774,26.26449311944451,2021,,0.2731271982192993,
2.054584120982987,0.3361263573169708,54,1,23,296.8366615916625,0.1327393651008606,4.040332122762887,89.9460636106774,26.26449311944451,2022,0.2731271982192993,0.30462677776813507,0.06299915909767151
1.8596755941154282,0.2505391538143158,50,0,8,297.1033026188302,0.5374478101730347,4.559432362849563,89.95055518709799,26.295934154388693,2015,,0.2505391538143158,
2.1224688003085816,0.290555864572525,50,0,8,297.5557975230207,0.5374478101730347,3.363093412618692,89.95055518709799,26.295934154388693,2016,0.2505391538143158,0.2705475091934204,0.04001671075820923
